Category,Country,off_country_id,country code,category_exists_in_taxonomy,Is_needed_a_recipe ? Mano,Hunger Games link,code,Scan & photo a new one,Contributor name
en:plain-porridge,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
en:instant-porridges-with-milk-powder,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
en:biscuits,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,3850102314126,To do,
en:plain-wheat-biscuits,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
en:croissant-filled-with-jam,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
en:pancakes,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
en:dry-egg-pastas,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,3859892291235,To do,
en:dry-pastas,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,3859892291235,To do,
en:peppers,Slovenia,en:slovenia,sv,1,Maybe,Categorize existing one,3831029509017,To do,
en:pork-liver-pates,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
en:pork-and-its-products,Slovenia,en:slovenia,sv,1,Maybe,Categorize existing one,4056489449713,To do,
en:cured-hams,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
en:hams,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,4061459325003,To do,
en:Mortadella Bologna,Slovenia,en:slovenia,sv,0,Yes,Categorize existing one,,To do,
en:frankfurter-sausages,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,3831006615335,To do,
en:edam,Slovenia,en:slovenia,sv,1,Maybe,Categorize existing one,,To do,
en:processed-cheeses,Slovenia,en:slovenia,sv,1,Maybe,Categorize existing one,,To do,
en:quarks,Slovenia,en:slovenia,sv,1,Maybe,Categorize existing one,12669899,To do,
en:sour-creams,Slovenia,en:slovenia,sv,1,Maybe,Categorize existing one,3831115315638,To do,
en:yogurt-drinks,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,3838800039220,To do,
en:cow-milk-yogurts,Slovenia,en:slovenia,sv,1,Maybe,Categorize existing one,3831051012073,To do,
en:flavoured-yogurts,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,20039394,To do,
en:plain-cow-milk-yogurts,Slovenia,en:slovenia,sv,1,Maybe,Categorize existing one,,To do,
en:vitamin-supplements,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
en:baker-s-yeast,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
en:baker-s-yeast-compressed,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
en:yeast,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
