Category,Country,off_country_id,country code,category_exists_in_taxonomy,Is_needed_a_recipe ? Mano,Hunger Games link,code,Scan & photo a new one,Contributor name
en:Nürnberger Lebkuchen,Germany,en:germany,de,0,Yes,Categorize existing one,,To do,
en:pancakes,Germany,en:germany,de,1,Yes,Categorize existing one,5410792617556,To do,
en:shortcrust-pastry,Germany,en:germany,de,1,Yes,Categorize existing one,20004361,To do,
en:pancake-mixes,Germany,en:germany,de,1,Yes,Categorize existing one,4002676650042,To do,
en:durum-wheat-pasta,Germany,en:germany,de,1,Yes,Categorize existing one,8076800195057,To do,
en:fresh-egg-pasta,Germany,en:germany,de,1,Yes,Categorize existing one,8001665706742,To do,
en:canned-peas,Germany,en:germany,de,1,Yes,Categorize existing one,4065002000454,To do,
en:hams,Germany,en:germany,de,1,Yes,Categorize existing one,4061458015271,To do,
en:Greußener Salami,Germany,en:germany,de,0,Yes,Categorize existing one,,To do,
xx:liverwurst,Germany,en:germany,de,1,Yes,Categorize existing one,4000405002063,To do,
en:salami,Germany,en:germany,de,1,Yes,Categorize existing one,4099498000063,To do,
en:sausages,Germany,en:germany,de,1,Yes,Categorize existing one,4000582370597,To do,
en:sausages,Germany,en:germany,de,1,Yes,Categorize existing one,4000582370597,To do,
en:cheeses,Germany,en:germany,de,1,Maybe,Categorize existing one,7622300315733,To do,
en:emmentaler,Germany,en:germany,de,1,Maybe,Categorize existing one,4061458046367,To do,
en:gouda,Germany,en:germany,de,1,Maybe,Categorize existing one,4061462314568,To do,
en:fresh-cheeses,Germany,en:germany,de,1,Maybe,Categorize existing one,7622300315733,To do,
en:quarks,Germany,en:germany,de,1,Maybe,Categorize existing one,40466002,To do,
en:ice-creams,Germany,en:germany,de,1,Yes,Categorize existing one,8711327631229,To do,
en:creamy-puddings,Germany,en:germany,de,1,Yes,Categorize existing one,4056489216162,To do,
en:flavoured-yogurts,Germany,en:germany,de,1,Yes,Categorize existing one,4002971840704,To do,
en:plain-cow-milk-yogurts,Germany,en:germany,de,1,Maybe,Categorize existing one,,To do,
en:gravy,Germany,en:germany,de,1,Yes,Categorize existing one,4335619046610,To do,
en:mayonnaises,Germany,en:germany,de,1,Yes,Categorize existing one,4061458029698,To do,
en:salad-dressings,Germany,en:germany,de,1,Yes,Categorize existing one,4000339057825,To do,
en:tomato-sauces,Germany,en:germany,de,1,Yes,Categorize existing one,4027400148008,To do,
en:wine-vinegars,Germany,en:germany,de,1,Yes,Categorize existing one,4008100123052,To do,
en:bonbons,Germany,en:germany,de,1,Yes,Categorize existing one,4008400163826,To do,
en:gummi-candies,Germany,en:germany,de,1,Yes,Categorize existing one,4001686322840,To do,
en:pickled-gherkins,Germany,en:germany,de,1,Yes,Categorize existing one,40804651,To do,
en:canned-tomato-purees,Germany,en:germany,de,1,Yes,Categorize existing one,8005110630408,To do,
en:colas,Germany,en:germany,de,1,Yes,Categorize existing one,5000112546415,To do,
en:colas,Germany,en:germany,de,1,Yes,Categorize existing one,5000112546415,To do,
en:beverages-with-orange,Germany,en:germany,de,1,Yes,Categorize existing one,5000112547498,To do,
en:lemon-soft-drinks,Germany,en:germany,de,1,Yes,Categorize existing one,4066600208402,To do,
en:orange-soft-drinks,Germany,en:germany,de,1,Yes,Categorize existing one,5000112514124,To do,
