Category,Country,off_country_id,country code,category_exists_in_taxonomy,Is_needed_a_recipe ? Mano,Hunger Games link,code,Scan & photo a new one,Contributor name
en:wholemeal-sliced-breads,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5700382788330,To do,
en:whole-wheat-english-muffins,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
en:wholemeal-rolls-for-hamburger,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
en:wholemeal-hot-dog-buns,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
en:wheat-wholemeal-swedish-toast,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
en:wheat-breads,Denmark,en:denmark,dk,1,Yes,Categorize existing one,7311311020599,To do,
en:breads,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5701205008994,To do,
en:mueslis,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5701018056694,To do,
en:corn-flakes,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5738001092490,To do,
en:plain-wheat-biscuits,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
en:biscuits,Denmark,en:denmark,dk,1,Yes,Categorize existing one,7622201748999,To do,
en:croissants,Denmark,en:denmark,dk,1,Yes,Categorize existing one,8437003248313,To do,
en:frozen-dessert-puff-pastry,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
en:cereal-pastas,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5705830010452,To do,
en:pork-liver-pates,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
en:pork-and-its-products,Denmark,en:denmark,dk,1,Maybe,Categorize existing one,5707196242485,To do,
en:white-hams,Denmark,en:denmark,dk,1,Yes,Categorize existing one,4335718159624,To do,
en:corned-beef,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
en:hams,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5704080960135,To do,
en:Boudins,Denmark,en:denmark,dk,0,Yes,Categorize existing one,,To do,
en:black-pudding,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
xx:liverwurst,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
en:sausages,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5705830601636,To do,
en:mortadella,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
en:salami,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5907547723575,To do,
en:sausages,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5705830601636,To do,
en:frankfurter-sausages,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
en:bries,Denmark,en:denmark,dk,1,Maybe,Categorize existing one,3228021950051,To do,
en:havarti,Denmark,en:denmark,dk,1,Maybe,Categorize existing one,5711953048739,To do,
en:Данбо,Denmark,en:denmark,dk,0,Maybe,Categorize existing one,,To do,
en:feta,Denmark,en:denmark,dk,1,Maybe,Categorize existing one,5705830614940,To do,
en:parmigiano-reggiano,Denmark,en:denmark,dk,1,Maybe,Categorize existing one,8002710402008,To do,
en:cottage-cheeses,Denmark,en:denmark,dk,1,Maybe,Categorize existing one,5700426260907,To do,
en:cream-cheeses,Denmark,en:denmark,dk,1,Maybe,Categorize existing one,4000339697908,To do,
en:fresh-cheeses,Denmark,en:denmark,dk,1,Maybe,Categorize existing one,20001940,To do,
en:cheese-spreads,Denmark,en:denmark,dk,1,Maybe,Categorize existing one,4000339697908,To do,
en:quarks,Denmark,en:denmark,dk,1,Maybe,Categorize existing one,5711953067907,To do,
en:blue-veined-cheeses,Denmark,en:denmark,dk,1,Maybe,Categorize existing one,5740200001012,To do,
en:ice-creams,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5705830614391,To do,
en:cremes-fraiches,Denmark,en:denmark,dk,1,Yes,Categorize existing one,7340011317470,To do,
en:flavoured-yogurts,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
en:plain-cow-milk-yogurts,Denmark,en:denmark,dk,1,Maybe,Categorize existing one,,To do,
en:flavoured-milks,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5711953068881,To do,
en:mayonnaises,Denmark,en:denmark,dk,1,Yes,Categorize existing one,8710522882276,To do,
en:light-mayonnaises,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5711044409548,To do,
en:mustards,Denmark,en:denmark,dk,1,Yes,Categorize existing one,3036810201372,To do,
en:mustard-sauces,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
en:salad-dressings,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5000184321064,To do,
en:tartare-sauces,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
en:ketchup,Denmark,en:denmark,dk,1,Yes,Categorize existing one,8715700016504,To do,
en:vinegars,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5712877349193,To do,
en:curry-powders,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
en:dark-chocolates,Denmark,en:denmark,dk,1,Yes,Categorize existing one,3046920028004,To do,
en:caramels,Denmark,en:denmark,dk,1,Yes,Categorize existing one,8713800132131,To do,
en:chewing-gum,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5705830012920,To do,
en:chocolate-candies,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5712876248671,To do,
en:gummi-candies,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5715569949305,To do,
en:hard-candies,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5709385046041,To do,
en:liquorice-candies,Denmark,en:denmark,dk,1,Yes,Categorize existing one,6412500070188,To do,
en:marzipan,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5709364673640,To do,
en:milk-chocolates,Denmark,en:denmark,dk,1,Yes,Categorize existing one,4000417700001,To do,
en:canned-mushrooms,Denmark,en:denmark,dk,1,Yes,Categorize existing one,20004101,To do,
en:canned-vegetables,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5705830006257,To do,
en:canned-vegetables,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5705830006257,To do,
en:pickled-vegetables,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5701018003544,To do,
en:canned-sweet-corn,Denmark,en:denmark,dk,1,Yes,Categorize existing one,3083681127621,To do,
en:canned-tomato-purees,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
en:flavoured-syrups,Denmark,en:denmark,dk,1,Maybe,Categorize existing one,5711657055057,To do,
en:colas,Denmark,en:denmark,dk,1,Yes,Categorize existing one,5741000119020,To do,
en:still-soft-drinks,Denmark,en:denmark,dk,1,Yes,Categorize existing one,,To do,
