Category,Country,off_country_id,country code,category_exists_in_taxonomy,Is_needed_a_recipe ? Mano,Hunger Games link,code,Scan & photo a new one,Contributor name
en:chocolate-croissant,France,en:france,fr,1,Yes,Categorize existing one,3256540001008,To do,
en:durum-wheat-pasta,France,en:france,fr,1,Yes,Categorize existing one,8076809529433,To do,
en:shortcrust-pastry,France,en:france,fr,1,Yes,Categorize existing one,3154230600121,To do,
en:canned-common-beans,France,en:france,fr,1,Yes,Categorize existing one,3083681001808,To do,
en:peanuts,France,en:france,fr,1,Yes,Categorize existing one,20615420,To do,
en:peppers,France,en:france,fr,1,Maybe,Categorize existing one,3166296550432,To do,
en:herbs,France,en:france,fr,1,Yes,Categorize existing one,3038354199603,To do,
en:herbs-and-spices,France,en:france,fr,1,Yes,Categorize existing one,3038354199603,To do,
en:dried-provence-herbs,France,en:france,fr,1,Yes,Categorize existing one,4056489167952,To do,
en:herbes-de-provence,France,en:france,fr,1,Yes,Categorize existing one,3166290400610,To do,
en:mixed-herbs,France,en:france,fr,1,Yes,Categorize existing one,3417960022732,To do,
en:Thym de Provence,France,en:france,fr,0,Yes,Categorize existing one,,To do,
en:spices,France,en:france,fr,1,Maybe,Categorize existing one,3179140213964,To do,
en:white-hams,France,en:france,fr,1,Yes,Categorize existing one,3154230809869,To do,
en:hams,France,en:france,fr,1,Yes,Categorize existing one,3154230809869,To do,
en:chipolatas,France,en:france,fr,1,Yes,Categorize existing one,3245415348812,To do,
en:Merguez,France,en:france,fr,0,Yes,Categorize existing one,,To do,
en:salami,France,en:france,fr,1,Yes,Categorize existing one,8028257013347,To do,
es:rulo-de-cabra,France,en:france,fr,1,Maybe,Categorize existing one,3523230028431,To do,
en:camemberts,France,en:france,fr,1,Maybe,Categorize existing one,3228021170039,To do,
en:comte,France,en:france,fr,1,Maybe,Categorize existing one,3123930650026,To do,
en:emmentaler,France,en:france,fr,1,Maybe,Categorize existing one,3228021170046,To do,
en:swiss-gruyeres,France,en:france,fr,1,Maybe,Categorize existing one,3564709043081,To do,
en:parmigiano-reggiano,France,en:france,fr,1,Maybe,Categorize existing one,3560070157198,To do,
en:mozzarella,France,en:france,fr,1,Maybe,Categorize existing one,8000430138719,To do,
en:processed-cheese-around-20-fat-in-wedges,France,en:france,fr,1,Maybe,Categorize existing one,4056489278689,To do,
en:quarks,France,en:france,fr,1,Maybe,Categorize existing one,3661344382930,To do,
en:custards-and-pastry-creams,France,en:france,fr,1,Yes,Categorize existing one,3027030013029,To do,
en:ice-creams,France,en:france,fr,1,Yes,Categorize existing one,8711327615380,To do,
en:cremes-fraiches,France,en:france,fr,1,Yes,Categorize existing one,3451790439506,To do,
en:flavoured-yogurts,France,en:france,fr,1,Yes,Categorize existing one,3661344688339,To do,
en:plain-cow-milk-yogurts,France,en:france,fr,1,Maybe,Categorize existing one,,To do,
en:baker-s-yeast,France,en:france,fr,1,Yes,Categorize existing one,3011360004420,To do,
en:baker-s-yeast-compressed,France,en:france,fr,1,Yes,Categorize existing one,3278584330159,To do,
en:yeast,France,en:france,fr,1,Yes,Categorize existing one,3175680015228,To do,
en:soy-based-drinks,France,en:france,fr,1,Yes,Categorize existing one,3596710385256,To do,
en:soy-milk-yogurts,France,en:france,fr,1,Yes,Categorize existing one,5411188119098,To do,
en:bechamel-sauces,France,en:france,fr,1,Yes,Categorize existing one,3451790961038,To do,
en:mayonnaises,France,en:france,fr,1,Yes,Categorize existing one,3011360030498,To do,
en:mustards,France,en:france,fr,1,Yes,Categorize existing one,8720182556738,To do,
en:salad-dressings,France,en:france,fr,1,Yes,Categorize existing one,8711200584383,To do,
en:ketchup,France,en:france,fr,1,Yes,Categorize existing one,8715700407760,To do,
