Category,Country,off_country_id,country code,category_exists_in_taxonomy,Is_needed_a_recipe ? Mano,Hunger Games link,code,Scan & photo a new one,Contributor name
en:Calzones jambon fromage,Switzerland,en:switzerland,ch,0,Yes,Categorize existing one,,To do,
en:Calzones peperoni,Switzerland,en:switzerland,ch,0,Yes,Categorize existing one,,To do,
en:potato-dishes,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7624841866125,To do,
en:ratatouille,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,3083680901024,To do,
en:risottos,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610809058121,To do,
en:rostis,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7616800460307,To do,
en:hot-dog-sandwiches,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,5010431600286,To do,
en:poultry-sandwiches,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610029192728,To do,
en:baguette-sandwiches-with-dry-sausage-and-butter,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610381423652,To do,
en:ham-and-cheese-sandwiches,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610807001419,To do,
en:sandwiches-with-ham-and-emmental-cheese-and-butter,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,4061463014276,To do,
en:paninis,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,3029330003830,To do,
en:sandwiches-filled-with-cold-cuts,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7613404728413,To do,
en:sandwiches,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,4056489983507,To do,
en:baguette-sandwich-with-merguez-sausage,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:baguette-sandwiches-with-and-turkey-and-vegetables-and-mayonnaise,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:baguette-sandwiches-with-ham-and-butter,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:baguette-sandwiches-with-ham-and-emmental-cheese,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:baguette-sandwiches-with-ham-emmental-cheese-and-butter,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:baguette-sandwiches-with-salami-and-butter,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:sandwich-made-with-panini-bread-raw-cured-ham-mozzarella-cheese-and-tomato,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:sandwiches-with-ham-and-emmental-cheese,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:blt-sandwich,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:sandwich-with-pate-and-pickles,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:grilled-cheese-ham-sandwich-prepacked,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:Panini au poulet,Switzerland,en:switzerland,ch,0,Yes,Categorize existing one,,To do,
en:vegetables-based-foods,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,8002510014005,To do,
en:fruit-salads,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7613404210499,To do,
en:vegetable-salads,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7613331284792,To do,
en:reheatable-mixed-vegetables-soup,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7627536088741,To do,
en:potato-salads,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7624841866125,To do,
en:canned-soups,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,4104420142282,To do,
en:canned-fruits,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610800005841,To do,
en:fruit-juices,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,4000177032695,To do,
en:apple-juices,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610057012456,To do,
en:lemon-juice,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,76106897,To do,
en:orange-juices,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7613312425954,To do,
en:mixed-fruits-pure-multivitamin-juice,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7613312052396,To do,
en:wholemeal-breads,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610829640115,To do,
en:wholemeal-sliced-breads,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610829640115,To do,
en:breads,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,11555797,To do,
en:whole-wheat-english-muffins,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,4009249040033,To do,
en:wholemeal-rolls-for-hamburger,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:wholemeal-hot-dog-buns,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:wheat-wholemeal-swedish-toast,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:wholemeal-breads,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610829640115,To do,
en:breads,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,11555797,To do,
en:wheat-breads,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7613312425527,To do,
